"","gene","MinExpr","MaxExpr","SD_logRPKM","Mean_logRPKM","Median_logRPKM","Q.25_logRPKM","Q.75_logRPKM","IQR_logRPKM","ShannonIndex","Kurtosis","Skewness","ZeroExpr_proportion","residual.SD_logRPKM","LOESS.fit","TP"
"MSMEG_0018","MSMEG_0018",0.548685704673573,6.08923413416093,1.26303070517757,2.79958648963315,2.76986943832725,1.78931326677936,3.67207660791964,1.88276334114028,5.15289764304397,2.50228572725416,0.332976269549641,0,0.137841950897561,1.12518875428001,1.2372151416738
"MSMEG_0019","MSMEG_0019",4.79776818748669,11.2057907201395,1.17018391982095,7.38691622827554,7.38971910636164,6.57845215951834,8.13319674736374,1.5547445878454,5.24515056461643,4.14775401846264,0.504152063187283,0,0.10039634094054,1.06978757888041,1.19976953171677
"MSMEG_0020","MSMEG_0020",1.65017480379852,8.9932702149892,1.65098811875738,5.42278445648974,5.46453735778555,4.25438129679756,6.58425686839973,2.32987557160217,5.20965382200571,2.51392399524428,0.0602415318486305,0,0.587868496381541,1.06311962237583,1.68724168715778
"MSMEG_0021","MSMEG_0021",0.537923209994253,7.90395952725192,1.44173085986007,4.26336642117152,4.11763784967677,3.3123783360565,5.21022052267901,1.89784218662251,5.19969016072545,2.86729492912075,0.375005167581983,0,0.331140857002713,1.11059000285736,1.43051404777895
"MSMEG_0022","MSMEG_0022",0.875644648118458,7.66569191457082,1.20716617367489,5.00881850946567,4.97320992343536,4.00306187071583,6.05684693182862,2.05378506111279,5.22754189349838,2.5654884889974,-0.0408817125399895,0,0.129314470818179,1.07785170285671,1.22868766159441
"MSMEG_0023","MSMEG_0023",3.66087102313981,7.34442453614817,0.789041708011434,5.68342961508537,5.56386916015261,5.09815713721432,6.32044693138388,1.22228979416956,5.24784876887627,2.3484649763471,0.0353917018476494,0,-0.268416887363579,1.05745859537501,0.830956303412656
"MSMEG_0024","MSMEG_0024",5.40387771925861,11.6370450185045,1.0006157181905,9.80130389384376,10.0223211901524,9.44648059867634,10.5023451499045,1.0558645512282,5.25199537667472,5.82714182389207,-1.41659081628782,0,-0.177564459958771,1.17818017814927,0.921808730817464
"MSMEG_0025","MSMEG_0025",3.20872064398145,7.95808643247117,0.909795008330522,5.3754953760178,5.24197862771229,4.81695045846319,5.9594279144265,1.14247745596331,5.24329943523756,3.06280104998019,0.317286659791341,0,-0.154665778230809,1.06446078656133,0.944707412545426
"MSMEG_0026","MSMEG_0026",3.55752956674572,9.44328730036311,0.923870141327784,6.86086236856342,6.92912759538951,6.20621996105987,7.55548058149586,1.34926062043599,5.24821251878677,3.64022376133919,-0.369469652668325,0,-0.133135543143344,1.05700568447113,0.966237647632891
"MSMEG_0027","MSMEG_0027",3.96999505894715,7.02088781972545,0.646912300899198,5.61255485549843,5.62886132492365,5.13199763556527,6.05149963520859,0.919501999643324,5.25081333917075,2.51470582134941,-0.141192633871177,0,-0.411839540540783,1.05875184143998,0.687533650235451
"MSMEG_0028","MSMEG_0028",6.66765196504314,9.71368441832607,0.667895811161954,8.71323830418129,8.89285313223676,8.48137504205753,9.18499167567164,0.703616633614102,5.25447647943845,3.51470918890883,-1.14426425289035,0,-0.460386788030186,1.12828259919214,0.638986402746049
"MSMEG_0029","MSMEG_0029",5.87033629376822,10.1956008681475,0.715342584316443,7.35966814335393,7.29119046292911,6.86952301761787,7.77840185136469,0.908878833746819,5.25285825428192,3.69165226748226,0.571674716261956,0,-0.353361970013484,1.06870455432993,0.746011220762751
"MSMEG_0030","MSMEG_0030",6.38155787003124,9.32198763058151,0.615692204306998,8.0003579014026,8.17355373342019,7.59500060135219,8.38581665932602,0.790816057973828,5.25449312326114,2.85782837322621,-0.631664547821491,0,-0.483559948461498,1.0992521527685,0.615813242314737
"MSMEG_0031","MSMEG_0031",6.61082728108523,9.05892810402784,0.604144620469369,7.98035351733118,8.12623595725328,7.59582057316017,8.45344901118249,0.857628438022316,5.25460003792099,2.35821570116861,-0.529250482944366,0,-0.494152784207638,1.09829740467701,0.605220406568597
"MSMEG_0032","MSMEG_0032",5.67861116295362,8.61413613841613,0.635172850935131,7.45111530840583,7.60981533009877,7.05798738269063,7.90144884475921,0.843461462068575,5.25379699990568,2.88469932570431,-0.685619496268696,0,-0.437312196968993,1.07248504790412,0.662060993807242
"MSMEG_0033","MSMEG_0033",6.48757373196593,9.42828965431897,0.553486310210587,8.08207440239073,8.20587306529923,7.76748096706231,8.42579125045433,0.658310283392019,5.25513463484873,3.15375634104448,-0.414380599048742,0,-0.549536492327753,1.10302280253834,0.549836698448482
